PlayerID,FullName,YearID,WARYearOne,WARYearTwo,WARYearThree,WARYearFour,WARYearFive,WARYearSix
5033,Eric Reed,2005,,-0.1,-0.4,,,
5033,Eric Reed,2006,-0.1,-0.4,,,,
5035,Brett Eibner,2011,,,,,,0.0
5035,Brett Eibner,2012,,,,,0.0,-0.1
5035,Brett Eibner,2013,,,,0.0,-0.1,
5035,Brett Eibner,2014,,,0.0,-0.1,,
5040,Charlie Tilson,2012,,,,,0.0,
5040,Charlie Tilson,2013,,,,0.0,,-0.6
5040,Charlie Tilson,2014,,,0.0,,-0.6,-0.2
5041,Bralin Jackson,2013,,,,,,
5046,Chris Snelling,2001,,-0.4,,,0.4,0.5
5046,Chris Snelling,2002,-0.4,,,0.4,0.5,-0.3
5046,Chris Snelling,2003,,,0.4,0.5,-0.3,0.2
5046,Chris Snelling,2004,,0.4,0.5,-0.3,0.2,
5046,Chris Snelling,2005,0.4,0.5,-0.3,0.2,,
5046,Chris Snelling,2006,0.5,-0.3,0.2,,,
5056,Yoel Araujo,2011,,,,,,
5069,Carlos Gomez,2005,,,0.3,2.7,1.0,0.4
5069,Carlos Gomez,2006,,0.3,2.7,1.0,0.4,2.2
5069,Carlos Gomez,2007,0.3,2.7,1.0,0.4,2.2,2.6
5069,Carlos Gomez,2008,2.7,1.0,0.4,2.2,2.6,6.7
5070,Koby Clemens,2010,,,,,,
5074,Jake Cave,2012,,,,,,
5074,Jake Cave,2014,,,,,1.4,0.9
5081,Chris Rahl,2007,,,,,,
5086,A.J. Pollock,2010,,,0.0,2.3,2.9,6.8
5086,A.J. Pollock,2011,,0.0,2.3,2.9,6.8,0.4
5086,A.J. Pollock,2012,0.0,2.3,2.9,6.8,0.4,2.2
5086,A.J. Pollock,2013,2.3,2.9,6.8,0.4,2.2,2.6
5089,Christian Yelich,2011,,,1.8,4.1,2.4,5.4
5089,Christian Yelich,2012,,1.8,4.1,2.4,5.4,4.6
5089,Christian Yelich,2013,1.8,4.1,2.4,5.4,4.6,7.6
5095,Jason Cooper,2004,,,,,,
5095,Jason Cooper,2005,,,,,,
5095,Jason Cooper,2006,,,,,,
5098,Adam Eaton,2011,,0.8,0.3,3.7,3.9,5.9
5098,Adam Eaton,2012,0.8,0.3,3.7,3.9,5.9,0.5
5098,Adam Eaton,2013,0.3,3.7,3.9,5.9,0.5,1.9
5099,Kyrell Hudson,2010,,,,,,
5099,Kyrell Hudson,2012,,,,,,
5099,Kyrell Hudson,2013,,,,,,
5107,Gary Varner,2002,,,,,,
5111,Luis Soto,2006,,,,,,
5114,Mike Kvasnicka,2011,,,,,,
5118,Yasiel Puig,2013,3.9,5.5,1.5,1.0,2.9,1.8
5119,Glynn Davis,2012,,,,,,
5119,Glynn Davis,2013,,,,,,
5119,Glynn Davis,2014,,,,,,
5120,Vernon Wells,2001,0.6,1.4,3.8,4.0,3.1,5.8
5121,Mike Mallory,2001,,,,,,
5121,Mike Mallory,2002,,,,,,
5123,Kory Casto,2007,-0.8,-0.6,,,,
5123,Kory Casto,2008,-0.6,,,,,
5132,Brandon Jacobs,2010,,,,,,
5132,Brandon Jacobs,2011,,,,,,
5132,Brandon Jacobs,2012,,,,,,
5132,Brandon Jacobs,2013,,,,,,
5132,Brandon Jacobs,2014,,,,,,
5135,Jeremy Owens,2001,,,,,,
5136,Jeff Duncan,2003,0.2,-0.1,,,,
5137,Fred Lewis,2003,,,,0.2,0.6,2.3
5137,Fred Lewis,2004,,,0.2,0.6,2.3,1.2
5137,Fred Lewis,2005,,0.2,0.6,2.3,1.2,0.4
5137,Fred Lewis,2006,0.2,0.6,2.3,1.2,0.4,0.2
5137,Fred Lewis,2007,0.6,2.3,1.2,0.4,0.2,-0.2
5146,Blake Smith,2010,,,,,,
5146,Blake Smith,2011,,,,,,-0.1
5146,Blake Smith,2012,,,,,-0.1,
5146,Blake Smith,2013,,,,-0.1,,
5148,D'Arby Myers,2007,,,,,,
5148,D'Arby Myers,2008,,,,,,
5150,Adam Engel,2014,,,,-0.8,0.2,0.8
5156,Victor Diaz,2005,-0.1,-0.2,0.0,,,
5158,Brandon Jones,2005,,,-0.2,-0.5,0.1,
5158,Brandon Jones,2006,,-0.2,-0.5,0.1,,
5158,Brandon Jones,2007,-0.2,-0.5,0.1,,,
5158,Brandon Jones,2008,-0.5,0.1,,,,
5163,Wil Myers,2012,,2.3,-0.1,1.0,3.5,0.9
5163,Wil Myers,2013,2.3,-0.1,1.0,3.5,0.9,1.6
5175,Trey Martin,2013,,,,,,
5176,Dalton Pompey,2014,0.2,0.1,0.0,,0.0,
5177,Gabriel Guerrero,2013,,,,,,-0.1
5177,Gabriel Guerrero,2014,,,,,-0.1,
5178,Wilton Martinez,2014,,,,,,
5182,Garrett Atkins,2001,,,-1.0,0.2,1.9,5.4
5183,Shane Costa,2004,,-0.4,0.2,-0.3,,
5183,Shane Costa,2005,-0.4,0.2,-0.3,,,
5183,Shane Costa,2006,0.2,-0.3,,,,
5185,Byron Wiley,2010,,,,,,
5189,Jose Osuna,2012,,,,,,-0.6
5195,Brian Rike,2008,,,,,,
5202,Doug Devore,2002,,,0.3,,,
5210,Chris Heisey,2009,,1.3,1.5,0.8,0.8,0.7
5210,Chris Heisey,2010,1.3,1.5,0.8,0.8,0.7,-0.1
5213,Drew Heid,2011,,,,,,
5216,Zach Cone,2013,,,,,,
5219,Bradley Marquez,2012,,,,,,
5222,Henri Stanley,2003,,,,,,
5222,Henri Stanley,2004,,,,,,
5228,Luis Montanez,2006,,,-0.1,-0.6,-0.7,-0.1
5228,Luis Montanez,2007,,-0.1,-0.6,-0.7,-0.1,
5228,Luis Montanez,2009,-0.6,-0.7,-0.1,,,
5230,Cole Garner,2011,0.0,,,,,
5232,J.T. Restko,2006,,,,,,
5234,Tyler Henson,2011,,,,,,
5235,D.J. Jones,2008,,,,,,
5242,David Espinosa,2005,,,,,,
5251,Nick Weglarz,2006,,,,,,
5251,Nick Weglarz,2008,,,,,,
5251,Nick Weglarz,2009,,,,,,
5251,Nick Weglarz,2010,,,,,,
5251,Nick Weglarz,2011,,,,,,
5251,Nick Weglarz,2012,,,,,,
5262,David Kelton,2002,,-0.2,-0.1,,,
5262,David Kelton,2004,-0.1,,,,,
5262,David Kelton,2005,,,,,,
5268,Matt Esquivel,2004,,,,,,
5270,Corey Shafer,2003,,,,,,
5271,Ben Copeland,2006,,,,,,
5271,Ben Copeland,2007,,,,,,
5271,Ben Copeland,2008,,,,,,
5275,Sergio Morales,2008,,,,,,
5283,Jordan Brown,2007,,,,-0.1,,
5283,Jordan Brown,2010,-0.1,,,-0.1,,
5287,Collin DeLome,2008,,,,,,
5287,Collin DeLome,2009,,,,,,
5287,Collin DeLome,2010,,,,,,
5289,Chris Carter,2009,,-0.8,-0.7,1.5,0.5,1.9
5289,Chris Carter,2010,-0.8,-0.7,1.5,0.5,1.9,0.3
5289,Chris Carter,2011,-0.7,1.5,0.5,1.9,0.3,1.0
5296,Byron Buxton,2013,,,0.1,1.5,3.6,-0.3
5296,Byron Buxton,2014,,0.1,1.5,3.6,-0.3,2.7
5300,Chip Ambres,2001,,,,,-0.6,
5300,Chip Ambres,2002,,,,-0.6,,0.0
